No.,名称,经度(度),纬度(度),高程(米)
2684,0,107.631871286,27.689905972,891.369
2685,0,107.799116451,27.689905972,876.455
2686,0,107.966361616,27.689905972,897.284
2687,0,108.133606781,27.689905972,756.063
2688,0,108.300851947,27.689905972,737.839
2689,0,108.468097112,27.689905972,788.162
2690,0,108.635342277,27.689905972,754.994
2691,0,108.802587442,27.689905972,664.675
2692,0,108.969832607,27.689905972,561.295
2693,0,109.137077773,27.689905972,548.893
2694,0,109.304322938,27.689905972,569.450
2695,0,109.471568103,27.689905972,519.221
2696,0,109.638813268,27.689905972,665.792
2697,0,109.806058433,27.689905972,332.989
2698,0,109.973303599,27.689905972,295.121
2699,0,110.140548764,27.689905972,408.077
2700,0,110.307793929,27.689905972,304.868
2701,0,110.475039094,27.689905972,743.035
2702,0,110.642284259,27.689905972,1027.631
2703,0,110.809529425,27.689905972,995.447
2704,0,110.976774590,27.689905972,544.145
2705,0,111.144019755,27.689905972,399.220
2706,0,111.311264920,27.689905972,362.867
2707,0,111.478510085,27.689905972,391.348
2708,0,111.645755251,27.689905972,532.665
2709,0,111.813000416,27.689905972,422.740
2710,0,111.980245581,27.689905972,208.757
2711,0,112.147490746,27.689905972,129.786
2712,0,112.314735911,27.689905972,138.177
2713,0,112.481981077,27.689905972,154.075
2714,0,112.649226242,27.689905972,114.262
2715,0,112.816471407,27.689905972,78.427
2716,0,112.983716572,27.689905972,68.841
2717,0,113.150961737,27.689905972,102.871
2718,0,113.318206903,27.689905972,272.354
2719,0,113.485452068,27.689905972,150.985
2720,0,113.652697233,27.689905972,115.404
2721,0,113.819942398,27.689905972,304.936
2722,0,113.987187563,27.689905972,383.083
2723,0,114.154432729,27.689905972,870.787
2724,0,114.321677894,27.689905972,596.032
2725,0,114.488923059,27.689905972,485.167
2726,0,114.656168224,27.689905972,250.001
2727,0,114.823413389,27.689905972,190.728
2728,0,114.990658555,27.689905972,108.886
2729,0,115.157903720,27.689905972,65.514
2730,0,115.325148885,27.689905972,183.535
2731,0,115.492394050,27.689905972,197.068
2732,0,115.659639215,27.689905972,131.057
2733,0,115.826884381,27.689905972,170.997
2734,0,115.994129546,27.689905972,269.434
2735,0,116.161374711,27.689905972,341.940
2736,0,116.328619876,27.689905972,267.207
2737,0,116.495865041,27.689905972,307.595
2738,0,116.663110207,27.689905972,97.595
2739,0,116.830355372,27.689905972,209.531
2740,0,116.997600537,27.689905972,377.958
2741,0,117.164845702,27.689905972,485.457
2742,0,117.332090867,27.689905972,458.577
2743,0,117.499336033,27.689905972,851.889
2744,0,117.666581198,27.689905972,678.248
2745,0,117.833826363,27.689905972,408.432
2746,0,118.001071528,27.689905972,374.337
2747,0,106.962890625,27.522660807,962.832
2748,0,107.130135790,27.522660807,1026.058
2749,0,107.297380955,27.522660807,892.289
2750,0,107.464626121,27.522660807,998.784
2751,0,107.631871286,27.522660807,937.310
2752,0,107.799116451,27.522660807,746.229
2753,0,107.966361616,27.522660807,843.986
2754,0,108.133606781,27.522660807,849.583
2755,0,108.300851947,27.522660807,777.347
2756,0,108.468097112,27.522660807,719.645
2757,0,108.635342277,27.522660807,680.047
2758,0,108.802587442,27.522660807,612.687
2759,0,108.969832607,27.522660807,547.023
2760,0,109.137077773,27.522660807,545.685
2761,0,109.304322938,27.522660807,541.469
2762,0,109.471568103,27.522660807,531.240
2763,0,109.638813268,27.522660807,367.447
2764,0,109.806058433,27.522660807,292.012
2765,0,109.973303599,27.522660807,317.175
2766,0,110.140548764,27.522660807,314.870
2767,0,110.307793929,27.522660807,392.621
2768,0,110.475039094,27.522660807,684.453
2769,0,110.642284259,27.522660807,874.110
2770,0,110.809529425,27.522660807,705.771
2771,0,110.976774590,27.522660807,500.700
2772,0,111.144019755,27.522660807,365.157
2773,0,111.311264920,27.522660807,284.298
2774,0,111.478510085,27.522660807,325.091
2775,0,111.645755251,27.522660807,483.310
2776,0,111.813000416,27.522660807,431.762
2777,0,111.980245581,27.522660807,224.083
2778,0,112.147490746,27.522660807,190.391
2779,0,112.314735911,27.522660807,220.324
2780,0,112.481981077,27.522660807,142.760
2781,0,112.649226242,27.522660807,124.581
2782,0,112.816471407,27.522660807,118.698
2783,0,112.983716572,27.522660807,68.631
2784,0,113.150961737,27.522660807,149.240
2785,0,113.318206903,27.522660807,280.248
2786,0,113.485452068,27.522660807,130.644
2787,0,113.652697233,27.522660807,260.104
2788,0,113.819942398,27.522660807,385.214
2789,0,113.987187563,27.522660807,447.015
2790,0,114.154432729,27.522660807,790.416
2791,0,114.321677894,27.522660807,605.795
2792,0,114.488923059,27.522660807,314.175
2793,0,114.656168224,27.522660807,145.005
2794,0,114.823413389,27.522660807,103.851
2795,0,114.990658555,27.522660807,76.412
2796,0,115.157903720,27.522660807,133.737
2797,0,115.325148885,27.522660807,185.132
2798,0,115.492394050,27.522660807,146.234
2799,0,115.659639215,27.522660807,129.828
2800,0,115.826884381,27.522660807,182.460
2801,0,115.994129546,27.522660807,266.233
2802,0,116.161374711,27.522660807,480.925
2803,0,116.328619876,27.522660807,635.828
2804,0,116.495865041,27.522660807,251.828
2805,0,116.663110207,27.522660807,118.809
2806,0,116.830355372,27.522660807,125.594
2807,0,116.997600537,27.522660807,273.520
2808,0,117.164845702,27.522660807,482.487
2809,0,117.332090867,27.522660807,438.072
2810,0,117.499336033,27.522660807,412.082
2811,0,117.666581198,27.522660807,493.283
2812,0,117.833826363,27.522660807,330.544
2813,0,118.001071528,27.522660807,228.622
2814,0,106.962890625,27.355415642,1078.886
2815,0,107.130135790,27.355415642,994.311
2816,0,107.297380955,27.355415642,1046.038
2817,0,107.464626121,27.355415642,1083.047
2818,0,107.631871286,27.355415642,990.302
2819,0,107.799116451,27.355415642,873.403
2820,0,107.966361616,27.355415642,912.991
2821,0,108.133606781,27.355415642,992.762
2822,0,108.300851947,27.355415642,939.044
2823,0,108.468097112,27.355415642,790.378
2824,0,108.635342277,27.355415642,631.547
2825,0,108.802587442,27.355415642,590.438
2826,0,108.969832607,27.355415642,620.499
2827,0,109.137077773,27.355415642,605.388
2828,0,109.304322938,27.355415642,626.103
2829,0,109.471568103,27.355415642,511.613
2830,0,109.638813268,27.355415642,299.709
2831,0,109.806058433,27.355415642,315.722
2832,0,109.973303599,27.355415642,320.942
2833,0,110.140548764,27.355415642,389.592
2834,0,110.307793929,27.355415642,1009.181
2835,0,110.475039094,27.355415642,653.299
2836,0,110.642284259,27.355415642,443.149
2837,0,110.809529425,27.355415642,436.814
2838,0,110.976774590,27.355415642,377.702
2839,0,111.144019755,27.355415642,339.931
2840,0,111.311264920,27.355415642,260.024
2841,0,111.478510085,27.355415642,249.950
2842,0,111.645755251,27.355415642,279.835
2843,0,111.813000416,27.355415642,268.755
2844,0,111.980245581,27.355415642,194.844
2845,0,112.147490746,27.355415642,172.185
2846,0,112.314735911,27.355415642,165.346
2847,0,112.481981077,27.355415642,139.117
2848,0,112.649226242,27.355415642,168.113
2849,0,112.816471407,27.355415642,112.771
2850,0,112.983716572,27.355415642,83.713
2851,0,113.150961737,27.355415642,139.396
2852,0,113.318206903,27.355415642,131.537
2853,0,113.485452068,27.355415642,125.901
2854,0,113.652697233,27.355415642,317.685
2855,0,113.819942398,27.355415642,428.019
2856,0,113.987187563,27.355415642,355.286
2857,0,114.154432729,27.355415642,270.884
2858,0,114.321677894,27.355415642,306.805
2859,0,114.488923059,27.355415642,183.864
2860,0,114.656168224,27.355415642,126.794
2861,0,114.823413389,27.355415642,102.250
2862,0,114.990658555,27.355415642,75.261
2863,0,115.157903720,27.355415642,165.314
2864,0,115.325148885,27.355415642,148.699
2865,0,115.492394050,27.355415642,96.266
2866,0,115.659639215,27.355415642,159.164
2867,0,115.826884381,27.355415642,267.697
2868,0,115.994129546,27.355415642,346.892
2869,0,116.161374711,27.355415642,431.293
2870,0,116.328619876,27.355415642,506.937
2871,0,116.495865041,27.355415642,160.487
2872,0,116.663110207,27.355415642,153.991
2873,0,116.830355372,27.355415642,217.374
2874,0,116.997600537,27.355415642,448.266
2875,0,117.164845702,27.355415642,715.470
2876,0,117.332090867,27.355415642,390.395
2877,0,117.499336033,27.355415642,422.310
2878,0,117.666581198,27.355415642,333.430
2879,0,117.833826363,27.355415642,328.306
2880,0,118.001071528,27.355415642,373.668
